Date,Day,Ha,Month,Unit,Unit_TW,Value,Year
1/1/84,1,722480.9433,1,FAPAR,Western Little Karoo,174.8220252,1984
2/1/84,1,722480.9433,2,LAI,Western Little Karoo,341.9989029,1984
2/1/84,1,722480.9433,2,FAPAR,Western Little Karoo,167.5679487,1984
3/1/84,1,722480.9433,3,LAI,Western Little Karoo,384.0508932,1984
3/1/84,1,722480.9433,3,FAPAR,Western Little Karoo,196.5068935,1984
4/1/84,1,722480.9433,4,LAI,Western Little Karoo,402.1993652,1984
4/1/84,1,722480.9433,4,FAPAR,Western Little Karoo,217.2134,1984
5/1/84,1,722480.9433,5,LAI,Western Little Karoo,230.5130547,1984
5/1/84,1,722480.9433,5,FAPAR,Western Little Karoo,178.1120207,1984
6/1/84,1,722480.9433,6,LAI,Western Little Karoo,201.8595041,1984
6/1/84,1,722480.9433,6,FAPAR,Western Little Karoo,97.97233202,1984
7/1/84,1,722480.9433,7,LAI,Western Little Karoo,297.1093333,1984
7/1/84,1,722480.9433,7,FAPAR,Western Little Karoo,207.7055238,1984
8/1/84,1,722480.9433,8,LAI,Western Little Karoo,374.1250539,1984
8/1/84,1,722480.9433,8,FAPAR,Western Little Karoo,220.6330843,1984
9/1/84,1,722480.9433,9,LAI,Western Little Karoo,588.7872606,1984
9/1/84,1,722480.9433,9,FAPAR,Western Little Karoo,235.9976577,1984
10/1/84,1,722480.9433,10,LAI,Western Little Karoo,529.2994749,1984
10/1/84,1,722480.9433,10,FAPAR,Western Little Karoo,218.2267414,1984
11/1/84,1,722480.9433,11,LAI,Western Little Karoo,439.0981838,1984
11/1/84,1,722480.9433,11,FAPAR,Western Little Karoo,189.9400426,1984
12/1/84,1,722480.9433,12,LAI,Western Little Karoo,432.1445122,1984
12/1/84,1,722480.9433,12,FAPAR,Western Little Karoo,190.4471129,1984
1/1/85,1,722480.9433,1,LAI,Western Little Karoo,447.3401753,1985
1/1/85,1,722480.9433,1,FAPAR,Western Little Karoo,191.5405509,1985
2/1/85,1,722480.9433,2,LAI,Western Little Karoo,341.7022198,1985
2/1/85,1,722480.9433,2,FAPAR,Western Little Karoo,174.6719949,1985
3/1/85,1,722480.9433,3,LAI,Western Little Karoo,352.8260513,1985
3/1/85,1,722480.9433,3,FAPAR,Western Little Karoo,188.8593759,1985
4/1/85,1,722480.9433,4,LAI,Western Little Karoo,286.6889483,1985
4/1/85,1,722480.9433,4,FAPAR,Western Little Karoo,199.7136828,1985
5/1/85,1,722480.9433,5,LAI,Western Little Karoo,268.8757277,1985
5/1/85,1,722480.9433,5,FAPAR,Western Little Karoo,206.5981275,1985
6/1/85,1,722480.9433,6,LAI,Western Little Karoo,263.0266411,1985
6/1/85,1,722480.9433,6,FAPAR,Western Little Karoo,195.1455063,1985
7/1/85,1,722480.9433,7,LAI,Western Little Karoo,309.4060206,1985
7/1/85,1,722480.9433,7,FAPAR,Western Little Karoo,229.8236662,1985
8/1/85,1,722480.9433,8,LAI,Western Little Karoo,335.1407952,1985
8/1/85,1,722480.9433,8,FAPAR,Western Little Karoo,231.0141742,1985
9/1/85,1,722480.9433,9,LAI,Western Little Karoo,400.9225386,1985
9/1/85,1,722480.9433,9,FAPAR,Western Little Karoo,225.4972637,1985
10/1/85,1,722480.9433,10,LAI,Western Little Karoo,377.5008,1985
10/1/85,1,722480.9433,10,FAPAR,Western Little Karoo,196.8913044,1985
11/1/85,1,722480.9433,11,LAI,Western Little Karoo,377.6446364,1985
11/1/85,1,722480.9433,11,FAPAR,Western Little Karoo,189.6207459,1985
12/1/85,1,722480.9433,12,LAI,Western Little Karoo,358.8300248,1985
12/1/85,1,722480.9433,12,FAPAR,Western Little Karoo,184.446217,1985
1/1/86,1,722480.9433,1,LAI,Western Little Karoo,328.7398426,1986
1/1/86,1,722480.9433,1,FAPAR,Western Little Karoo,171.2185143,1986
2/1/86,1,722480.9433,2,LAI,Western Little Karoo,323.9623465,1986
2/1/86,1,722480.9433,2,FAPAR,Western Little Karoo,169.9047989,1986
3/1/86,1,722480.9433,3,LAI,Western Little Karoo,345.5122095,1986
3/1/86,1,722480.9433,3,FAPAR,Western Little Karoo,186.5603824,1986
4/1/86,1,722480.9433,4,LAI,Western Little Karoo,265.689533,1986
4/1/86,1,722480.9433,4,FAPAR,Western Little Karoo,189.0460693,1986
5/1/86,1,722480.9433,5,LAI,Western Little Karoo,343.6194597,1986
5/1/86,1,722480.9433,5,FAPAR,Western Little Karoo,223.4386381,1986
6/1/86,1,722480.9433,6,LAI,Western Little Karoo,359.8234368,1986
6/1/86,1,722480.9433,6,FAPAR,Western Little Karoo,219.2632302,1986
7/1/86,1,722480.9433,7,LAI,Western Little Karoo,310.1534977,1986
7/1/86,1,722480.9433,7,FAPAR,Western Little Karoo,218.9795842,1986
8/1/86,1,722480.9433,8,LAI,Western Little Karoo,273.8314259,1986
8/1/86,1,722480.9433,8,FAPAR,Western Little Karoo,208.7472832,1986
9/1/86,1,722480.9433,9,LAI,Western Little Karoo,376.1807604,1986
9/1/86,1,722480.9433,9,FAPAR,Western Little Karoo,215.0158663,1986
10/1/86,1,722480.9433,10,LAI,Western Little Karoo,424.9113912,1986
10/1/86,1,722480.9433,10,FAPAR,Western Little Karoo,214.0635513,1986
11/1/86,1,722480.9433,11,LAI,Western Little Karoo,394.6096017,1986
11/1/86,1,722480.9433,11,FAPAR,Western Little Karoo,198.9776254,1986
12/1/86,1,722480.9433,12,LAI,Western Little Karoo,363.6140614,1986
12/1/86,1,722480.9433,12,FAPAR,Western Little Karoo,183.6364887,1986
1/1/87,1,722480.9433,1,LAI,Western Little Karoo,332.4404616,1987
1/1/87,1,722480.9433,1,FAPAR,Western Little Karoo,170.5598795,1987
2/1/87,1,722480.9433,2,LAI,Western Little Karoo,306.0634362,1987
2/1/87,1,722480.9433,2,FAPAR,Western Little Karoo,161.866267,1987
3/1/87,1,722480.9433,3,LAI,Western Little Karoo,304.7602385,1987
3/1/87,1,722480.9433,3,FAPAR,Western Little Karoo,171.3855403,1987
4/1/87,1,722480.9433,4,LAI,Western Little Karoo,330.6035402,1987
4/1/87,1,722480.9433,4,FAPAR,Western Little Karoo,211.7447399,1987
5/1/87,1,722480.9433,5,LAI,Western Little Karoo,335.670658,1987
5/1/87,1,722480.9433,5,FAPAR,Western Little Karoo,212.7149849,1987
6/1/87,1,722480.9433,6,LAI,Western Little Karoo,372.3700601,1987
6/1/87,1,722480.9433,6,FAPAR,Western Little Karoo,221.3585036,1987
7/1/87,1,722480.9433,7,LAI,Western Little Karoo,346.2490374,1987
7/1/87,1,722480.9433,7,FAPAR,Western Little Karoo,229.9446397,1987
8/1/87,1,722480.9433,8,LAI,Western Little Karoo,403.6481906,1987
8/1/87,1,722480.9433,8,FAPAR,Western Little Karoo,245.9159918,1987
9/1/87,1,722480.9433,9,LAI,Western Little Karoo,433.6429473,1987
9/1/87,1,722480.9433,9,FAPAR,Western Little Karoo,232.3178867,1987
10/1/87,1,722480.9433,10,LAI,Western Little Karoo,406.2150283,1987
10/1/87,1,722480.9433,10,FAPAR,Western Little Karoo,207.1863778,1987
11/1/87,1,722480.9433,11,LAI,Western Little Karoo,386.3158376,1987
11/1/87,1,722480.9433,11,FAPAR,Western Little Karoo,195.188951,1987
12/1/87,1,722480.9433,12,LAI,Western Little Karoo,354.9137866,1987
12/1/87,1,722480.9433,12,FAPAR,Western Little Karoo,178.2193848,1987
1/1/88,1,722480.9433,1,LAI,Western Little Karoo,328.6225131,1988
1/1/88,1,722480.9433,1,FAPAR,Western Little Karoo,168.8012311,1988
2/1/88,1,722480.9433,2,LAI,Western Little Karoo,301.9679999,1988
2/1/88,1,722480.9433,2,FAPAR,Western Little Karoo,158.9537671,1988
3/1/88,1,722480.9433,3,LAI,Western Little Karoo,430.3832712,1988
3/1/88,1,722480.9433,3,FAPAR,Western Little Karoo,205.5624131,1988
4/1/88,1,722480.9433,4,LAI,Western Little Karoo,492.5257118,1988
4/1/88,1,722480.9433,4,FAPAR,Western Little Karoo,241.2930794,1988
5/1/88,1,722480.9433,5,LAI,Western Little Karoo,219.9354807,1988
5/1/88,1,722480.9433,5,FAPAR,Western Little Karoo,170.693673,1988
6/1/88,1,722480.9433,6,LAI,Western Little Karoo,137.2747432,1988
6/1/88,1,722480.9433,6,FAPAR,Western Little Karoo,90.05882607,1988
7/1/88,1,722480.9433,7,LAI,Western Little Karoo,272.8729223,1988
7/1/88,1,722480.9433,7,FAPAR,Western Little Karoo,141.9785523,1988
8/1/88,1,722480.9433,8,LAI,Western Little Karoo,324.2283626,1988
8/1/88,1,722480.9433,8,FAPAR,Western Little Karoo,188.0711739,1988
9/1/88,1,722480.9433,9,LAI,Western Little Karoo,468.4151492,1988
9/1/88,1,722480.9433,9,FAPAR,Western Little Karoo,217.0979789,1988
10/1/88,1,722480.9433,10,LAI,Western Little Karoo,501.2091835,1988
10/1/88,1,722480.9433,10,FAPAR,Western Little Karoo,211.8233244,1988
11/1/88,1,722480.9433,11,LAI,Western Little Karoo,249.4302441,1988
11/1/88,1,722480.9433,11,FAPAR,Western Little Karoo,187.3144541,1988
12/1/88,1,722480.9433,12,LAI,Western Little Karoo,209.3006884,1988
12/1/88,1,722480.9433,12,FAPAR,Western Little Karoo,214.2716864,1988
1/1/89,1,722480.9433,1,LAI,Western Little Karoo,247.9952744,1989
1/1/89,1,722480.9433,1,FAPAR,Western Little Karoo,137.1957722,1989
2/1/89,1,722480.9433,2,LAI,Western Little Karoo,259.5553159,1989
2/1/89,1,722480.9433,2,FAPAR,Western Little Karoo,138.5368378,1989
3/1/89,1,722480.9433,3,LAI,Western Little Karoo,277.3342842,1989
3/1/89,1,722480.9433,3,FAPAR,Western Little Karoo,158.866506,1989
4/1/89,1,722480.9433,4,LAI,Western Little Karoo,234.4946861,1989
4/1/89,1,722480.9433,4,FAPAR,Western Little Karoo,185.717815,1989
5/1/89,1,722480.9433,5,LAI,Western Little Karoo,249.7364679,1989
5/1/89,1,722480.9433,5,FAPAR,Western Little Karoo,205.7149636,1989
6/1/89,1,722480.9433,6,LAI,Western Little Karoo,267.0780684,1989
6/1/89,1,722480.9433,6,FAPAR,Western Little Karoo,205.7224277,1989
7/1/89,1,722480.9433,7,LAI,Western Little Karoo,288.3811875,1989
7/1/89,1,722480.9433,7,FAPAR,Western Little Karoo,221.2837778,1989
8/1/89,1,722480.9433,8,LAI,Western Little Karoo,329.0929349,1989
8/1/89,1,722480.9433,8,FAPAR,Western Little Karoo,227.9689726,1989
9/1/89,1,722480.9433,9,LAI,Western Little Karoo,405.2939536,1989
9/1/89,1,722480.9433,9,FAPAR,Western Little Karoo,222.6558756,1989
10/1/89,1,722480.9433,10,LAI,Western Little Karoo,444.0312879,1989
10/1/89,1,722480.9433,10,FAPAR,Western Little Karoo,219.0499205,1989
11/1/89,1,722480.9433,11,LAI,Western Little Karoo,409.3921106,1989
11/1/89,1,722480.9433,11,FAPAR,Western Little Karoo,199.8266481,1989
12/1/89,1,722480.9433,12,LAI,Western Little Karoo,367.7097061,1989
12/1/89,1,722480.9433,12,FAPAR,Western Little Karoo,183.1238573,1989
1/1/90,1,722480.9433,1,LAI,Western Little Karoo,355.7506454,1990
1/1/90,1,722480.9433,1,FAPAR,Western Little Karoo,174.9796174,1990
2/1/90,1,722480.9433,2,LAI,Western Little Karoo,344.767034,1990
2/1/90,1,722480.9433,2,FAPAR,Western Little Karoo,175.7680495,1990
3/1/90,1,722480.9433,3,LAI,Western Little Karoo,342.386425,1990
3/1/90,1,722480.9433,3,FAPAR,Western Little Karoo,184.8319543,1990
4/1/90,1,722480.9433,4,LAI,Western Little Karoo,268.4006159,1990
4/1/90,1,722480.9433,4,FAPAR,Western Little Karoo,192.4845238,1990
5/1/90,1,722480.9433,5,LAI,Western Little Karoo,282.0060386,1990
5/1/90,1,722480.9433,5,FAPAR,Western Little Karoo,220.3013155,1990
6/1/90,1,722480.9433,6,LAI,Western Little Karoo,303.0247885,1990
6/1/90,1,722480.9433,6,FAPAR,Western Little Karoo,226.2620234,1990
7/1/90,1,722480.9433,7,LAI,Western Little Karoo,352.8832296,1990
7/1/90,1,722480.9433,7,FAPAR,Western Little Karoo,248.7534169,1990
8/1/90,1,722480.9433,8,LAI,Western Little Karoo,373.2800773,1990
8/1/90,1,722480.9433,8,FAPAR,Western Little Karoo,246.2676428,1990
9/1/90,1,722480.9433,9,LAI,Western Little Karoo,425.5846155,1990
9/1/90,1,722480.9433,9,FAPAR,Western Little Karoo,230.7316696,1990
10/1/90,1,722480.9433,10,LAI,Western Little Karoo,428.4682538,1990
10/1/90,1,722480.9433,10,FAPAR,Western Little Karoo,214.5978919,1990
11/1/90,1,722480.9433,11,LAI,Western Little Karoo,397.7593389,1990
11/1/90,1,722480.9433,11,FAPAR,Western Little Karoo,196.8814789,1990
12/1/90,1,722480.9433,12,LAI,Western Little Karoo,365.5202506,1990
12/1/90,1,722480.9433,12,FAPAR,Western Little Karoo,182.3137475,1990
1/1/91,1,722480.9433,1,LAI,Western Little Karoo,367.485206,1991
1/1/91,1,722480.9433,1,FAPAR,Western Little Karoo,176.490492,1991
2/1/91,1,722480.9433,2,LAI,Western Little Karoo,347.433553,1991
2/1/91,1,722480.9433,2,FAPAR,Western Little Karoo,177.6266932,1991
3/1/91,1,722480.9433,3,LAI,Western Little Karoo,372.4524773,1991
3/1/91,1,722480.9433,3,FAPAR,Western Little Karoo,195.3965206,1991
4/1/91,1,722480.9433,4,LAI,Western Little Karoo,301.4537771,1991
4/1/91,1,722480.9433,4,FAPAR,Western Little Karoo,205.5703184,1991
5/1/91,1,722480.9433,5,LAI,Western Little Karoo,263.3170125,1991
5/1/91,1,722480.9433,5,FAPAR,Western Little Karoo,204.31931,1991
6/1/91,1,722480.9433,6,LAI,Western Little Karoo,331.1408894,1991
6/1/91,1,722480.9433,6,FAPAR,Western Little Karoo,225.5818499,1991
7/1/91,1,722480.9433,7,LAI,Western Little Karoo,292.2527384,1991
7/1/91,1,722480.9433,7,FAPAR,Western Little Karoo,215.432339,1991
8/1/91,1,722480.9433,8,LAI,Western Little Karoo,286.1295479,1991
8/1/91,1,722480.9433,8,FAPAR,Western Little Karoo,216.2887076,1991
9/1/91,1,722480.9433,9,LAI,Western Little Karoo,343.6027583,1991
9/1/91,1,722480.9433,9,FAPAR,Western Little Karoo,208.2654777,1991
10/1/91,1,722480.9433,10,LAI,Western Little Karoo,314.5852882,1991
10/1/91,1,722480.9433,10,FAPAR,Western Little Karoo,176.7706308,1991
11/1/91,1,722480.9433,11,LAI,Western Little Karoo,375.0157183,1991
11/1/91,1,722480.9433,11,FAPAR,Western Little Karoo,188.7725168,1991
12/1/91,1,722480.9433,12,LAI,Western Little Karoo,358.7482869,1991
12/1/91,1,722480.9433,12,FAPAR,Western Little Karoo,181.3908836,1991
1/1/92,1,722480.9433,1,LAI,Western Little Karoo,339.1650575,1992
1/1/92,1,722480.9433,1,FAPAR,Western Little Karoo,172.5238157,1992
2/1/92,1,722480.9433,2,LAI,Western Little Karoo,303.398217,1992
2/1/92,1,722480.9433,2,FAPAR,Western Little Karoo,160.2338898,1992
3/1/92,1,722480.9433,3,LAI,Western Little Karoo,300.7045582,1992
3/1/92,1,722480.9433,3,FAPAR,Western Little Karoo,170.0246235,1992
4/1/92,1,722480.9433,4,LAI,Western Little Karoo,355.1334662,1992
4/1/92,1,722480.9433,4,FAPAR,Western Little Karoo,219.2938694,1992
5/1/92,1,722480.9433,5,LAI,Western Little Karoo,411.1996844,1992
5/1/92,1,722480.9433,5,FAPAR,Western Little Karoo,243.9600065,1992
6/1/92,1,722480.9433,6,LAI,Western Little Karoo,323.8721438,1992
6/1/92,1,722480.9433,6,FAPAR,Western Little Karoo,218.6201458,1992
7/1/92,1,722480.9433,7,LAI,Western Little Karoo,409.3615413,1992
7/1/92,1,722480.9433,7,FAPAR,Western Little Karoo,250.6496254,1992
8/1/92,1,722480.9433,8,LAI,Western Little Karoo,294.658986,1992
8/1/92,1,722480.9433,8,FAPAR,Western Little Karoo,206.6936472,1992
9/1/92,1,722480.9433,9,LAI,Western Little Karoo,411.5410381,1992
9/1/92,1,722480.9433,9,FAPAR,Western Little Karoo,220.0540758,1992
10/1/92,1,722480.9433,10,LAI,Western Little Karoo,440.9363507,1992
10/1/92,1,722480.9433,10,FAPAR,Western Little Karoo,206.4290287,1992
11/1/92,1,722480.9433,11,LAI,Western Little Karoo,401.2730372,1992
11/1/92,1,722480.9433,11,FAPAR,Western Little Karoo,196.3930069,1992
12/1/92,1,722480.9433,12,LAI,Western Little Karoo,353.1634078,1992
12/1/92,1,722480.9433,12,FAPAR,Western Little Karoo,175.7060487,1992
1/1/93,1,722480.9433,1,LAI,Western Little Karoo,361.7213433,1993
1/1/93,1,722480.9433,1,FAPAR,Western Little Karoo,178.562135,1993
2/1/93,1,722480.9433,2,LAI,Western Little Karoo,324.9097615,1993
2/1/93,1,722480.9433,2,FAPAR,Western Little Karoo,164.9681433,1993
3/1/93,1,722480.9433,3,LAI,Western Little Karoo,395.9284684,1993
3/1/93,1,722480.9433,3,FAPAR,Western Little Karoo,192.0880011,1993
4/1/93,1,722480.9433,4,LAI,Western Little Karoo,404.1988425,1993
4/1/93,1,722480.9433,4,FAPAR,Western Little Karoo,216.4027692,1993
5/1/93,1,722480.9433,5,LAI,Western Little Karoo,365.5805649,1993
5/1/93,1,722480.9433,5,FAPAR,Western Little Karoo,240.3034114,1993
6/1/93,1,722480.9433,6,LAI,Western Little Karoo,242.2154607,1993
6/1/93,1,722480.9433,6,FAPAR,Western Little Karoo,168.8464669,1993
7/1/93,1,722480.9433,7,LAI,Western Little Karoo,510.155534,1993
7/1/93,1,722480.9433,7,FAPAR,Western Little Karoo,176.458535,1993
8/1/93,1,722480.9433,8,LAI,Western Little Karoo,377.4076369,1993
8/1/93,1,722480.9433,8,FAPAR,Western Little Karoo,239.8047891,1993
9/1/93,1,722480.9433,9,LAI,Western Little Karoo,533.2651183,1993
9/1/93,1,722480.9433,9,FAPAR,Western Little Karoo,243.1898431,1993
10/1/93,1,722480.9433,10,LAI,Western Little Karoo,591.9228309,1993
10/1/93,1,722480.9433,10,FAPAR,Western Little Karoo,227.8040788,1993
11/1/93,1,722480.9433,11,LAI,Western Little Karoo,469.1806092,1993
11/1/93,1,722480.9433,11,FAPAR,Western Little Karoo,197.6364986,1993
12/1/93,1,722480.9433,12,LAI,Western Little Karoo,443.8937388,1993
12/1/93,1,722480.9433,12,FAPAR,Western Little Karoo,191.4346296,1993
1/1/94,1,722480.9433,1,LAI,Western Little Karoo,427.7765964,1994
1/1/94,1,722480.9433,1,FAPAR,Western Little Karoo,185.0902056,1994
2/1/94,1,722480.9433,2,LAI,Western Little Karoo,564.7944556,1994
2/1/94,1,722480.9433,2,FAPAR,Western Little Karoo,198.7918789,1994
3/1/94,1,722480.9433,3,LAI,Western Little Karoo,442.7119292,1994
3/1/94,1,722480.9433,3,FAPAR,Western Little Karoo,185.647228,1994
4/1/94,1,722480.9433,4,LAI,Western Little Karoo,312.6317919,1994
4/1/94,1,722480.9433,4,FAPAR,Western Little Karoo,172.1369942,1994
5/1/94,1,722480.9433,5,LAI,Western Little Karoo,83.40777848,1994
5/1/94,1,722480.9433,5,FAPAR,Western Little Karoo,131.5988482,1994
6/1/94,1,722480.9433,6,LAI,Western Little Karoo,269.8418785,1994
6/1/94,1,722480.9433,6,FAPAR,Western Little Karoo,199.4584231,1994
7/1/94,1,722480.9433,7,LAI,Western Little Karoo,37.73920553,1994
7/1/94,1,722480.9433,7,FAPAR,Western Little Karoo,137.0872193,1994
8/1/94,1,722480.9433,8,LAI,Western Little Karoo,257.7277533,1994
8/1/94,1,722480.9433,8,FAPAR,Western Little Karoo,171.454185,1994
9/1/94,1,722480.9433,9,LAI,Western Little Karoo,146.1432558,1994
9/1/94,1,722480.9433,9,FAPAR,Western Little Karoo,140.6506554,1994
10/1/94,1,722480.9433,10,LAI,Western Little Karoo,,1994
10/1/94,1,722480.9433,10,FAPAR,Western Little Karoo,,1994
11/1/94,1,722480.9433,11,LAI,Western Little Karoo,,1994
11/1/94,1,722480.9433,11,FAPAR,Western Little Karoo,,1994
12/1/94,1,722480.9433,12,LAI,Western Little Karoo,,1994
12/1/94,1,722480.9433,12,FAPAR,Western Little Karoo,,1994
1/1/95,1,722480.9433,1,LAI,Western Little Karoo,408.2368598,1995
1/1/95,1,722480.9433,1,FAPAR,Western Little Karoo,194.2548385,1995
2/1/95,1,722480.9433,2,LAI,Western Little Karoo,321.0469006,1995
2/1/95,1,722480.9433,2,FAPAR,Western Little Karoo,168.9692075,1995
3/1/95,1,722480.9433,3,LAI,Western Little Karoo,364.0997657,1995
3/1/95,1,722480.9433,3,FAPAR,Western Little Karoo,190.5405444,1995
4/1/95,1,722480.9433,4,LAI,Western Little Karoo,323.6589986,1995
4/1/95,1,722480.9433,4,FAPAR,Western Little Karoo,211.679644,1995
5/1/95,1,722480.9433,5,LAI,Western Little Karoo,272.1431404,1995
5/1/95,1,722480.9433,5,FAPAR,Western Little Karoo,216.5300198,1995
6/1/95,1,722480.9433,6,LAI,Western Little Karoo,303.5098339,1995
6/1/95,1,722480.9433,6,FAPAR,Western Little Karoo,229.0592797,1995
7/1/95,1,722480.9433,7,LAI,Western Little Karoo,294.5542288,1995
7/1/95,1,722480.9433,7,FAPAR,Western Little Karoo,226.1226765,1995
8/1/95,1,722480.9433,8,LAI,Western Little Karoo,317.5851233,1995
8/1/95,1,722480.9433,8,FAPAR,Western Little Karoo,220.7094422,1995
9/1/95,1,722480.9433,9,LAI,Western Little Karoo,337.4273696,1995
9/1/95,1,722480.9433,9,FAPAR,Western Little Karoo,202.2255038,1995
10/1/95,1,722480.9433,10,LAI,Western Little Karoo,374.9896933,1995
10/1/95,1,722480.9433,10,FAPAR,Western Little Karoo,196.0874693,1995
11/1/95,1,722480.9433,11,LAI,Western Little Karoo,361.5527318,1995
11/1/95,1,722480.9433,11,FAPAR,Western Little Karoo,185.8371297,1995
12/1/95,1,722480.9433,12,LAI,Western Little Karoo,390.9982481,1995
12/1/95,1,722480.9433,12,FAPAR,Western Little Karoo,195.3807956,1995
1/1/96,1,722480.9433,1,LAI,Western Little Karoo,379.6660239,1996
1/1/96,1,722480.9433,1,FAPAR,Western Little Karoo,194.7365327,1996
2/1/96,1,722480.9433,2,LAI,Western Little Karoo,368.8034199,1996
2/1/96,1,722480.9433,2,FAPAR,Western Little Karoo,189.6145955,1996
3/1/96,1,722480.9433,3,LAI,Western Little Karoo,395.6702692,1996
3/1/96,1,722480.9433,3,FAPAR,Western Little Karoo,205.1066416,1996
4/1/96,1,722480.9433,4,LAI,Western Little Karoo,304.1584985,1996
4/1/96,1,722480.9433,4,FAPAR,Western Little Karoo,207.6397806,1996
5/1/96,1,722480.9433,5,LAI,Western Little Karoo,251.8142425,1996
5/1/96,1,722480.9433,5,FAPAR,Western Little Karoo,204.1290178,1996
6/1/96,1,722480.9433,6,LAI,Western Little Karoo,236.9044366,1996
6/1/96,1,722480.9433,6,FAPAR,Western Little Karoo,196.418091,1996
7/1/96,1,722480.9433,7,LAI,Western Little Karoo,266.0122603,1996
7/1/96,1,722480.9433,7,FAPAR,Western Little Karoo,216.6592224,1996
8/1/96,1,722480.9433,8,LAI,Western Little Karoo,289.2141187,1996
8/1/96,1,722480.9433,8,FAPAR,Western Little Karoo,210.9819643,1996
9/1/96,1,722480.9433,9,LAI,Western Little Karoo,350.2537796,1996
9/1/96,1,722480.9433,9,FAPAR,Western Little Karoo,203.0395528,1996
10/1/96,1,722480.9433,10,LAI,Western Little Karoo,376.4587194,1996
10/1/96,1,722480.9433,10,FAPAR,Western Little Karoo,196.4093157,1996
11/1/96,1,722480.9433,11,LAI,Western Little Karoo,424.5345648,1996
11/1/96,1,722480.9433,11,FAPAR,Western Little Karoo,212.8459763,1996
12/1/96,1,722480.9433,12,LAI,Western Little Karoo,405.9138481,1996
