Date,Day,Ha,Month,Unit,Unit_TW,Value,Year
3/1/05,1,722480.9433,3,millimeters,Western Little Karoo,23.40709378,2005
4/1/05,1,722480.9433,4,millimeters,Western Little Karoo,40.2677245,2005
5/1/05,1,722480.9433,5,millimeters,Western Little Karoo,35.99364971,2005
6/1/05,1,722480.9433,6,millimeters,Western Little Karoo,22.30564113,2005
7/1/05,1,722480.9433,7,millimeters,Western Little Karoo,11.87132926,2005
8/1/05,1,722480.9433,8,millimeters,Western Little Karoo,22.33723062,2005
9/1/05,1,722480.9433,9,millimeters,Western Little Karoo,12.31064229,2005
10/1/05,1,722480.9433,10,millimeters,Western Little Karoo,16.85193997,2005
11/1/05,1,722480.9433,11,millimeters,Western Little Karoo,45.03926667,2005
12/1/05,1,722480.9433,12,millimeters,Western Little Karoo,4.472091844,2005
1/1/06,1,722480.9433,1,millimeters,Western Little Karoo,15.83788009,2006
2/1/06,1,722480.9433,2,millimeters,Western Little Karoo,19.47846977,2006
3/1/06,1,722480.9433,3,millimeters,Western Little Karoo,15.07423187,2006
4/1/06,1,722480.9433,4,millimeters,Western Little Karoo,33.46161121,2006
5/1/06,1,722480.9433,5,millimeters,Western Little Karoo,47.88612381,2006
6/1/06,1,722480.9433,6,millimeters,Western Little Karoo,16.15199302,2006
7/1/06,1,722480.9433,7,millimeters,Western Little Karoo,51.02321989,2006
8/1/06,1,722480.9433,8,millimeters,Western Little Karoo,71.42415722,2006
9/1/06,1,722480.9433,9,millimeters,Western Little Karoo,12.13837365,2006
10/1/06,1,722480.9433,10,millimeters,Western Little Karoo,22.66884153,2006
11/1/06,1,722480.9433,11,millimeters,Western Little Karoo,17.29426235,2006
12/1/06,1,722480.9433,12,millimeters,Western Little Karoo,15.39805625,2006
1/1/07,1,722480.9433,1,millimeters,Western Little Karoo,16.8764654,2007
2/1/07,1,722480.9433,2,millimeters,Western Little Karoo,19.93284747,2007
3/1/07,1,722480.9433,3,millimeters,Western Little Karoo,21.68897926,2007
4/1/07,1,722480.9433,4,millimeters,Western Little Karoo,53.78022088,2007
5/1/07,1,722480.9433,5,millimeters,Western Little Karoo,26.46449446,2007
6/1/07,1,722480.9433,6,millimeters,Western Little Karoo,17.51099534,2007
7/1/07,1,722480.9433,7,millimeters,Western Little Karoo,34.13702791,2007
8/1/07,1,722480.9433,8,millimeters,Western Little Karoo,15.34203758,2007
9/1/07,1,722480.9433,9,millimeters,Western Little Karoo,9.558624503,2007
10/1/07,1,722480.9433,10,millimeters,Western Little Karoo,28.3545876,2007
11/1/07,1,722480.9433,11,millimeters,Western Little Karoo,69.03409919,2007
12/1/07,1,722480.9433,12,millimeters,Western Little Karoo,39.20115238,2007
1/1/08,1,722480.9433,1,millimeters,Western Little Karoo,12.1985162,2008
2/1/08,1,722480.9433,2,millimeters,Western Little Karoo,21.54887397,2008
3/1/08,1,722480.9433,3,millimeters,Western Little Karoo,24.79813706,2008
4/1/08,1,722480.9433,4,millimeters,Western Little Karoo,17.50590843,2008
5/1/08,1,722480.9433,5,millimeters,Western Little Karoo,24.23738131,2008
6/1/08,1,722480.9433,6,millimeters,Western Little Karoo,29.87024957,2008
7/1/08,1,722480.9433,7,millimeters,Western Little Karoo,25.42911865,2008
8/1/08,1,722480.9433,8,millimeters,Western Little Karoo,29.47807794,2008
9/1/08,1,722480.9433,9,millimeters,Western Little Karoo,15.43225314,2008
10/1/08,1,722480.9433,10,millimeters,Western Little Karoo,23.52036193,2008
11/1/08,1,722480.9433,11,millimeters,Western Little Karoo,32.07409875,2008
12/1/08,1,722480.9433,12,millimeters,Western Little Karoo,5.667193454,2008
1/1/09,1,722480.9433,1,millimeters,Western Little Karoo,13.01732208,2009
2/1/09,1,722480.9433,2,millimeters,Western Little Karoo,44.98064091,2009
3/1/09,1,722480.9433,3,millimeters,Western Little Karoo,14.83647094,2009
4/1/09,1,722480.9433,4,millimeters,Western Little Karoo,58.59922161,2009
5/1/09,1,722480.9433,5,millimeters,Western Little Karoo,18.40627213,2009
6/1/09,1,722480.9433,6,millimeters,Western Little Karoo,33.1311948,2009
7/1/09,1,722480.9433,7,millimeters,Western Little Karoo,23.90876258,2009
8/1/09,1,722480.9433,8,millimeters,Western Little Karoo,19.83722937,2009
9/1/09,1,722480.9433,9,millimeters,Western Little Karoo,14.00007564,2009
10/1/09,1,722480.9433,10,millimeters,Western Little Karoo,28.94200431,2009
11/1/09,1,722480.9433,11,millimeters,Western Little Karoo,24.59417786,2009
12/1/09,1,722480.9433,12,millimeters,Western Little Karoo,13.86287309,2009
1/1/10,1,722480.9433,1,millimeters,Western Little Karoo,11.84014608,2010
2/1/10,1,722480.9433,2,millimeters,Western Little Karoo,30.679276,2010
3/1/10,1,722480.9433,3,millimeters,Western Little Karoo,21.11356957,2010
4/1/10,1,722480.9433,4,millimeters,Western Little Karoo,12.69815468,2010
5/1/10,1,722480.9433,5,millimeters,Western Little Karoo,14.52824285,2010
6/1/10,1,722480.9433,6,millimeters,Western Little Karoo,28.94677251,2010
7/1/10,1,722480.9433,7,millimeters,Western Little Karoo,20.65547559,2010
8/1/10,1,722480.9433,8,millimeters,Western Little Karoo,12.91093195,2010
9/1/10,1,722480.9433,9,millimeters,Western Little Karoo,8.99537899,2010
10/1/10,1,722480.9433,10,millimeters,Western Little Karoo,31.46870773,2010
11/1/10,1,722480.9433,11,millimeters,Western Little Karoo,17.10706824,2010
12/1/10,1,722480.9433,12,millimeters,Western Little Karoo,24.79943638,2010
1/1/11,1,722480.9433,1,millimeters,Western Little Karoo,18.30263699,2011
2/1/11,1,722480.9433,2,millimeters,Western Little Karoo,47.16370556,2011
3/1/11,1,722480.9433,3,millimeters,Western Little Karoo,23.98049067,2011
4/1/11,1,722480.9433,4,millimeters,Western Little Karoo,19.33543804,2011
5/1/11,1,722480.9433,5,millimeters,Western Little Karoo,43.30675059,2011
6/1/11,1,722480.9433,6,millimeters,Western Little Karoo,44.16113395,2011
7/1/11,1,722480.9433,7,millimeters,Western Little Karoo,31.09275401,2011
8/1/11,1,722480.9433,8,millimeters,Western Little Karoo,22.85762689,2011
9/1/11,1,722480.9433,9,millimeters,Western Little Karoo,7.912234218,2011
10/1/11,1,722480.9433,10,millimeters,Western Little Karoo,15.52995945,2011
11/1/11,1,722480.9433,11,millimeters,Western Little Karoo,24.86439587,2011
12/1/11,1,722480.9433,12,millimeters,Western Little Karoo,7.827963475,2011
1/1/12,1,722480.9433,1,millimeters,Western Little Karoo,15.96336504,2012
2/1/12,1,722480.9433,2,millimeters,Western Little Karoo,14.36696726,2012
3/1/12,1,722480.9433,3,millimeters,Western Little Karoo,43.42103377,2012
4/1/12,1,722480.9433,4,millimeters,Western Little Karoo,52.04938406,2012
5/1/12,1,722480.9433,5,millimeters,Western Little Karoo,10.62427005,2012
6/1/12,1,722480.9433,6,millimeters,Western Little Karoo,34.56331761,2012
7/1/12,1,722480.9433,7,millimeters,Western Little Karoo,32.49658446,2012
8/1/12,1,722480.9433,8,millimeters,Western Little Karoo,37.04025987,2012
9/1/12,1,722480.9433,9,millimeters,Western Little Karoo,13.05481123,2012
10/1/12,1,722480.9433,10,millimeters,Western Little Karoo,36.55977017,2012
11/1/12,1,722480.9433,11,millimeters,Western Little Karoo,16.03619539,2012
12/1/12,1,722480.9433,12,millimeters,Western Little Karoo,25.10297644,2012
1/1/13,1,722480.9433,1,millimeters,Western Little Karoo,11.77597833,2013
2/1/13,1,722480.9433,2,millimeters,Western Little Karoo,20.28644719,2013
3/1/13,1,722480.9433,3,millimeters,Western Little Karoo,22.42165229,2013
4/1/13,1,722480.9433,4,millimeters,Western Little Karoo,34.39430174,2013
5/1/13,1,722480.9433,5,millimeters,Western Little Karoo,11.39375832,2013
6/1/13,1,722480.9433,6,millimeters,Western Little Karoo,33.22357107,2013
7/1/13,1,722480.9433,7,millimeters,Western Little Karoo,21.54418336,2013
8/1/13,1,722480.9433,8,millimeters,Western Little Karoo,45.90764902,2013
9/1/13,1,722480.9433,9,millimeters,Western Little Karoo,10.88744753,2013
10/1/13,1,722480.9433,10,millimeters,Western Little Karoo,50.66917193,2013
11/1/13,1,722480.9433,11,millimeters,Western Little Karoo,54.08434993,2013
12/1/13,1,722480.9433,12,millimeters,Western Little Karoo,12.35296293,2013
1/1/14,1,722480.9433,1,millimeters,Western Little Karoo,42.43497612,2014
2/1/14,1,722480.9433,2,millimeters,Western Little Karoo,11.30128569,2014
3/1/14,1,722480.9433,3,millimeters,Western Little Karoo,31.83936715,2014
4/1/14,1,722480.9433,4,millimeters,Western Little Karoo,35.9760739,2014
5/1/14,1,722480.9433,5,millimeters,Western Little Karoo,17.49918996,2014
6/1/14,1,722480.9433,6,millimeters,Western Little Karoo,17.63481785,2014
7/1/14,1,722480.9433,7,millimeters,Western Little Karoo,19.79768213,2014
8/1/14,1,722480.9433,8,millimeters,Western Little Karoo,14.32796814,2014
9/1/14,1,722480.9433,9,millimeters,Western Little Karoo,14.4724793,2014
10/1/14,1,722480.9433,10,millimeters,Western Little Karoo,15.95539128,2014
11/1/14,1,722480.9433,11,millimeters,Western Little Karoo,30.49921634,2014
12/1/14,1,722480.9433,12,millimeters,Western Little Karoo,9.272264149,2014
1/1/15,1,722480.9433,1,millimeters,Western Little Karoo,11.02358392,2015
2/1/15,1,722480.9433,2,millimeters,Western Little Karoo,12.7997633,2015
3/1/15,1,722480.9433,3,millimeters,Western Little Karoo,26.73348227,2015
4/1/15,1,722480.9433,4,millimeters,Western Little Karoo,17.13581546,2015
5/1/15,1,722480.9433,5,millimeters,Western Little Karoo,14.4694393,2015
6/1/15,1,722480.9433,6,millimeters,Western Little Karoo,58.19915185,2015
7/1/15,1,722480.9433,7,millimeters,Western Little Karoo,36.60066506,2015
8/1/15,1,722480.9433,8,millimeters,Western Little Karoo,32.63327744,2015
9/1/15,1,722480.9433,9,millimeters,Western Little Karoo,22.45333006,2015
10/1/15,1,722480.9433,10,millimeters,Western Little Karoo,23.70419593,2015
11/1/15,1,722480.9433,11,millimeters,Western Little Karoo,23.27960938,2015
12/1/15,1,722480.9433,12,millimeters,Western Little Karoo,7.386629713,2015
1/1/16,1,722480.9433,1,millimeters,Western Little Karoo,27.89007248,2016
2/1/16,1,722480.9433,2,millimeters,Western Little Karoo,12.64550328,2016
3/1/16,1,722480.9433,3,millimeters,Western Little Karoo,31.18886635,2016
4/1/16,1,722480.9433,4,millimeters,Western Little Karoo,24.90028189,2016
5/1/16,1,722480.9433,5,millimeters,Western Little Karoo,25.34335271,2016
6/1/16,1,722480.9433,6,millimeters,Western Little Karoo,34.29465141,2016
7/1/16,1,722480.9433,7,millimeters,Western Little Karoo,38.76753593,2016
8/1/16,1,722480.9433,8,millimeters,Western Little Karoo,14.03014738,2016
9/1/16,1,722480.9433,9,millimeters,Western Little Karoo,19.72131702,2016
10/1/16,1,722480.9433,10,millimeters,Western Little Karoo,10.68904343,2016
11/1/16,1,722480.9433,11,millimeters,Western Little Karoo,12.28013129,2016
12/1/16,1,722480.9433,12,millimeters,Western Little Karoo,5.111616589,2016
1/1/17,1,722480.9433,1,millimeters,Western Little Karoo,18.30657057,2017
2/1/17,1,722480.9433,2,millimeters,Western Little Karoo,8.847913665,2017
3/1/17,1,722480.9433,3,millimeters,Western Little Karoo,13.65986132,2017
4/1/17,1,722480.9433,4,millimeters,Western Little Karoo,16.01482129,2017
5/1/17,1,722480.9433,5,millimeters,Western Little Karoo,4.677264422,2017
6/1/17,1,722480.9433,6,millimeters,Western Little Karoo,22.81301477,2017
7/1/17,1,722480.9433,7,millimeters,Western Little Karoo,20.4061771,2017
8/1/17,1,722480.9433,8,millimeters,Western Little Karoo,15.0140475,2017
9/1/17,1,722480.9433,9,millimeters,Western Little Karoo,11.34470327,2017
10/1/17,1,722480.9433,10,millimeters,Western Little Karoo,20.45881808,2017
11/1/17,1,722480.9433,11,millimeters,Western Little Karoo,44.92080796,2017
12/1/17,1,722480.9433,12,millimeters,Western Little Karoo,5.404024209,2017
1/1/18,1,722480.9433,1,millimeters,Western Little Karoo,20.42893396,2018
2/1/18,1,722480.9433,2,millimeters,Western Little Karoo,20.03090375,2018
3/1/18,1,722480.9433,3,millimeters,Western Little Karoo,22.591947,2018
4/1/18,1,722480.9433,4,millimeters,Western Little Karoo,13.87345172,2018
5/1/18,1,722480.9433,5,millimeters,Western Little Karoo,13.99531231,2018
6/1/18,1,722480.9433,6,millimeters,Western Little Karoo,23.63249859,2018
7/1/18,1,722480.9433,7,millimeters,Western Little Karoo,19.90335966,2018
8/1/18,1,722480.9433,8,millimeters,Western Little Karoo,18.03394272,2018
9/1/18,1,722480.9433,9,millimeters,Western Little Karoo,26.42289101,2018
10/1/18,1,722480.9433,10,millimeters,Western Little Karoo,10.42284109,2018
11/1/18,1,722480.9433,11,millimeters,Western Little Karoo,16.94361917,2018
12/1/18,1,722480.9433,12,millimeters,Western Little Karoo,24.17308401,2018
1/1/19,1,722480.9433,1,millimeters,Western Little Karoo,9.763730433,2019
2/1/19,1,722480.9433,2,millimeters,Western Little Karoo,27.77528627,2019
3/1/19,1,722480.9433,3,millimeters,Western Little Karoo,33.75913223,2019
4/1/19,1,722480.9433,4,millimeters,Western Little Karoo,19.3045979,2019
5/1/19,1,722480.9433,5,millimeters,Western Little Karoo,17.65159284,2019
6/1/19,1,722480.9433,6,millimeters,Western Little Karoo,19.38964839,2019
7/1/19,1,722480.9433,7,millimeters,Western Little Karoo,24.57280256,2019
8/1/19,1,722480.9433,8,millimeters,Western Little Karoo,7.467298196,2019
9/1/19,1,722480.9433,9,millimeters,Western Little Karoo,20.08022019,2019
10/1/19,1,722480.9433,10,millimeters,Western Little Karoo,24.8646414,2019
11/1/19,1,722480.9433,11,millimeters,Western Little Karoo,12.9589402,2019
12/1/19,1,722480.9433,12,millimeters,Western Little Karoo,13.87462161,2019
1/1/20,1,722480.9433,1,millimeters,Western Little Karoo,38.16134773,2020
2/1/20,1,722480.9433,2,millimeters,Western Little Karoo,17.60493562,2020
3/1/20,1,722480.9433,3,millimeters,Western Little Karoo,20.8762851,2020
4/1/20,1,722480.9433,4,millimeters,Western Little Karoo,32.2104554,2020
5/1/20,1,722480.9433,5,millimeters,Western Little Karoo,15.58557809,2020
6/1/20,1,722480.9433,6,millimeters,Western Little Karoo,21.71557834,2020
7/1/20,1,722480.9433,7,millimeters,Western Little Karoo,44.62676177,2020
8/1/20,1,722480.9433,8,millimeters,Western Little Karoo,32.86488798,2020
9/1/20,1,722480.9433,9,millimeters,Western Little Karoo,25.59838281,2020
10/1/20,1,722480.9433,10,millimeters,Western Little Karoo,31.44351781,2020
11/1/20,1,722480.9433,11,millimeters,Western Little Karoo,52.98488373,2020
12/1/20,1,722480.9433,12,millimeters,Western Little Karoo,6.551373522,2020
1/1/00,1,173802.2575,1,millimeters,Anysberge & West Swartberg,39.67664556,2000
2/1/00,1,173802.2575,2,millimeters,Anysberge & West Swartberg,20.35829587,2000
3/1/00,1,173802.2575,3,millimeters,Anysberge & West Swartberg,53.94183438,2000
4/1/00,1,173802.2575,4,millimeters,Anysberge & West Swartberg,21.86948221,2000
5/1/00,1,173802.2575,5,millimeters,Anysberge & West Swartberg,14.19465705,2000
6/1/00,1,173802.2575,6,millimeters,Anysberge & West Swartberg,14.18108021,2000
7/1/00,1,173802.2575,7,millimeters,Anysberge & West Swartberg,28.11872077,2000
8/1/00,1,173802.2575,8,millimeters,Anysberge & West Swartberg,15.06648781,2000
9/1/00,1,173802.2575,9,millimeters,Anysberge & West Swartberg,11.17358378,2000
10/1/00,1,173802.2575,10,millimeters,Anysberge & West Swartberg,18.75551121,2000
11/1/00,1,173802.2575,11,millimeters,Anysberge & West Swartberg,35.53833226,2000
12/1/00,1,173802.2575,12,millimeters,Anysberge & West Swartberg,8.620762239,2000
1/1/01,1,173802.2575,1,millimeters,Anysberge & West Swartberg,17.59770943,2001
2/1/01,1,173802.2575,2,millimeters,Anysberge & West Swartberg,20.45364847,2001
3/1/01,1,173802.2575,3,millimeters,Anysberge & West Swartberg,35.35875357,2001
4/1/01,1,173802.2575,4,millimeters,Anysberge & West Swartberg,57.74360745,2001
5/1/01,1,173802.2575,5,millimeters,Anysberge & West Swartberg,18.54185205,2001
6/1/01,1,173802.2575,6,millimeters,Anysberge & West Swartberg,10.64455851,2001
7/1/01,1,173802.2575,7,millimeters,Anysberge & West Swartberg,46.00049775,2001
8/1/01,1,173802.2575,8,millimeters,Anysberge & West Swartberg,31.7041717,2001
9/1/01,1,173802.2575,9,millimeters,Anysberge & West Swartberg,17.75640633,2001
10/1/01,1,173802.2575,10,millimeters,Anysberge & West Swartberg,39.71135098,2001
11/1/01,1,173802.2575,11,millimeters,Anysberge & West Swartberg,35.63796883,2001
12/1/01,1,173802.2575,12,millimeters,Anysberge & West Swartberg,7.775796816,2001
1/1/02,1,173802.2575,1,millimeters,Anysberge & West Swartberg,20.16684407,2002
2/1/02,1,173802.2575,2,millimeters,Anysberge & West Swartberg,20.67079727,2002
3/1/02,1,173802.2575,3,millimeters,Anysberge & West Swartberg,22.61931054,2002
4/1/02,1,173802.2575,4,millimeters,Anysberge & West Swartberg,38.74989747,2002
5/1/02,1,173802.2575,5,millimeters,Anysberge & West Swartberg,58.61469225,2002
6/1/02,1,173802.2575,6,millimeters,Anysberge & West Swartberg,25.52894405,2002
7/1/02,1,173802.2575,7,millimeters,Anysberge & West Swartberg,49.83804138,2002
8/1/02,1,173802.2575,8,millimeters,Anysberge & West Swartberg,38.86805863,2002
9/1/02,1,173802.2575,9,millimeters,Anysberge & West Swartberg,20.61942294,2002
10/1/02,1,173802.2575,10,millimeters,Anysberge & West Swartberg,17.64372942,2002
11/1/02,1,173802.2575,11,millimeters,Anysberge & West Swartberg,14.70630702,2002
12/1/02,1,173802.2575,12,millimeters,Anysberge & West Swartberg,50.27355031,2002
1/1/03,1,173802.2575,1,millimeters,Anysberge & West Swartberg,20.73019904,2003
2/1/03,1,173802.2575,2,millimeters,Anysberge & West Swartberg,12.71527347,2003
3/1/03,1,173802.2575,3,millimeters,Anysberge & West Swartberg,65.35311278,2003
4/1/03,1,173802.2575,4,millimeters,Anysberge & West Swartberg,46.24706314,2003
5/1/03,1,173802.2575,5,millimeters,Anysberge & West Swartberg,24.82559582,2003
6/1/03,1,173802.2575,6,millimeters,Anysberge & West Swartberg,13.30673763,2003
7/1/03,1,173802.2575,7,millimeters,Anysberge & West Swartberg,26.67660347,2003
8/1/03,1,173802.2575,8,millimeters,Anysberge & West Swartberg,44.180243,2003
9/1/03,1,173802.2575,9,millimeters,Anysberge & West Swartberg,14.85642648,2003
10/1/03,1,173802.2575,10,millimeters,Anysberge & West Swartberg,31.25442828,2003
11/1/03,1,173802.2575,11,millimeters,Anysberge & West Swartberg,16.29905326,2003
12/1/03,1,173802.2575,12,millimeters,Anysberge & West Swartberg,11.1328077,2003
1/1/04,1,173802.2575,1,millimeters,Anysberge & West Swartberg,17.83107729,2004
2/1/04,1,173802.2575,2,millimeters,Anysberge & West Swartberg,16.91298246,2004
3/1/04,1,173802.2575,3,millimeters,Anysberge & West Swartberg,25.49252725,2004
4/1/04,1,173802.2575,4,millimeters,Anysberge & West Swartberg,77.61302512,2004
5/1/04,1,173802.2575,5,millimeters,Anysberge & West Swartberg,16.15131042,2004
6/1/04,1,173802.2575,6,millimeters,Anysberge & West Swartberg,36.98697178,2004
7/1/04,1,173802.2575,7,millimeters,Anysberge & West Swartberg,27.69008689,2004
8/1/04,1,173802.2575,8,millimeters,Anysberge & West Swartberg,30.54240918,2004
9/1/04,1,173802.2575,9,millimeters,Anysberge & West Swartberg,10.97051994,2004
10/1/04,1,173802.2575,10,millimeters,Anysberge & West Swartberg,70.13718493,2004
11/1/04,1,173802.2575,11,millimeters,Anysberge & West Swartberg,14.75873854,2004
12/1/04,1,173802.2575,12,millimeters,Anysberge & West Swartberg,36.27306231,2004
1/1/05,1,173802.2575,1,millimeters,Anysberge & West Swartberg,38.84460045,2005
2/1/05,1,173802.2575,2,millimeters,Anysberge & West Swartberg,14.60456385,2005
3/1/05,1,173802.2575,3,millimeters,Anysberge & West Swartberg,29.50763195,2005
4/1/05,1,173802.2575,4,millimeters,Anysberge & West Swartberg,43.29627984,2005
5/1/05,1,173802.2575,5,millimeters,Anysberge & West Swartberg,49.5409934,2005
6/1/05,1,173802.2575,6,millimeters,Anysberge & West Swartberg,27.90076173,2005
7/1/05,1,173802.2575,7,millimeters,Anysberge & West Swartberg,20.69766258,2005
8/1/05,1,173802.2575,8,millimeters,Anysberge & West Swartberg,24.40740608,2005
9/1/05,1,173802.2575,9,millimeters,Anysberge & West Swartberg,9.874529565,2005
10/1/05,1,173802.2575,10,millimeters,Anysberge & West Swartberg,16.52423394,2005
11/1/05,1,173802.2575,11,millimeters,Anysberge & West Swartberg,51.14721035,2005
12/1/05,1,173802.2575,12,millimeters,Anysberge & West Swartberg,3.2737647,2005
1/1/06,1,173802.2575,1,millimeters,Anysberge & West Swartberg,15.59975219,2006
2/1/06,1,173802.2575,2,millimeters,Anysberge & West Swartberg,22.46524283,2006
3/1/06,1,173802.2575,3,millimeters,Anysberge & West Swartberg,17.6383967,2006
4/1/06,1,173802.2575,4,millimeters,Anysberge & West Swartberg,45.27871456,2006
5/1/06,1,173802.2575,5,millimeters,Anysberge & West Swartberg,65.31834926,2006
6/1/06,1,173802.2575,6,millimeters,Anysberge & West Swartberg,16.89162599,2006
7/1/06,1,173802.2575,7,millimeters,Anysberge & West Swartberg,70.63881812,2006
8/1/06,1,173802.2575,8,millimeters,Anysberge & West Swartberg,93.33231071,2006
9/1/06,1,173802.2575,9,millimeters,Anysberge & West Swartberg,11.47892432,2006
10/1/06,1,173802.2575,10,millimeters,Anysberge & West Swartberg,24.99933518,2006
11/1/06,1,173802.2575,11,millimeters,Anysberge & West Swartberg,18.05686977,2006
12/1/06,1,173802.2575,12,millimeters,Anysberge & West Swartberg,14.38165277,2006
1/1/07,1,173802.2575,1,millimeters,Anysberge & West Swartberg,19.44201613,2007
2/1/07,1,173802.2575,2,millimeters,Anysberge & West Swartberg,15.32098945,2007
3/1/07,1,173802.2575,3,millimeters,Anysberge & West Swartberg,28.0860174,2007
4/1/07,1,173802.2575,4,millimeters,Anysberge & West Swartberg,68.13581987,2007
5/1/07,1,173802.2575,5,millimeters,Anysberge & West Swartberg,37.58565283,2007
6/1/07,1,173802.2575,6,millimeters,Anysberge & West Swartberg,19.27030591,2007
7/1/07,1,173802.2575,7,millimeters,Anysberge & West Swartberg,42.8119442,2007
8/1/07,1,173802.2575,8,millimeters,Anysberge & West Swartberg,17.10348915,2007
9/1/07,1,173802.2575,9,millimeters,Anysberge & West Swartberg,7.809264379,2007
10/1/07,1,173802.2575,10,millimeters,Anysberge & West Swartberg,30.52434734,2007
11/1/07,1,173802.2575,11,millimeters,Anysberge & West Swartberg,76.67046509,2007
